exp,date,ab_1,ab_2,d_1,d_2,xMIC_1,xMIC_2,cfu,time_h,effect,effect_sd,author,organism,strain,col_1,col_2,col_3,MIC_1,MIC_2,char,notes,group,rep,condition,broth,prot
extra,190107,rif,pmb,0,0.75,0,3,0.5,2,-0.42,NA,vv,p_aeruginosa,ATCC27861,5,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,0.9,3,-0.16,NA,vv,p_aeruginosa,ATCC27851,9,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,0.5,3,-0.42,NA,vv,p_aeruginosa,ATCC27853,5,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,1.1,3,-0.07,NA,vv,p_aeruginosa,ATCC27853,11,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.3,3,-0.64,NA,vv,p_aeruginosa,ATCC27853,3,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.12,3,-1.03,NA,vv,p_aeruginosa,ATCC27853,12,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.2,3,-0.81,NA,vv,p_aeruginosa,ATCC27853,2,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,6,5,0.66,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,3,5,0.36,NA,vv,p_aeruginosa,ATCC27853,3,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,1.4,5,0.03,NA,vv,p_aeruginosa,ATCC27853,14,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.2,5,-0.81,NA,vv,p_aeruginosa,ATCC27853,20,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.08,5,-1.21,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.14,5,-0.97,NA,vv,p_aeruginosa,ATCC27853,14,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,10000,24,3.89,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,4000,24,3.49,NA,vv,p_aeruginosa,ATCC27853,4,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,3000,24,3.36,NA,vv,p_aeruginosa,ATCC27853,3,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,4000,24,3.49,NA,vv,p_aeruginosa,ATCC27853,4,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.015,24,-1.94,NA,vv,p_aeruginosa,ATCC27853,15,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.002,24,-2.81,NA,vv,p_aeruginosa,ATCC27853,2,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
